CustomerID,name,address,DoubleLR,PlaceID,telephone,email,vendorCode,fax,eccNo,vatNo,cstNo,OpeningBalance,OpeningBalType,OpeningBalDate,ClosingBalance,ClosingBalType,ClosingBalDate,gstNo
18622,SHREEJI AGENCY,LONAND,,376,,,,,,,,,,,,,,
18623,AJIT MARKETING,BARAMATI,,372,,,,,,,,,,,,,,
18624,ROHAN STEEL 9975121202,NATEPUTE,,392,,,,,,,,,,,,,,
18625,SUNIL CONS.MACHINERIES,PUNE,,305,,,,,,,,,,,,,,
18626,ALLIANCE INTERNATIONAL,PUNE,,305,,,,,,,,,,,,,,
18627,NATIONAL POWER LAUNDRY,JEUR,,401,,,,,,,,,,,,,,
18628,MAHARASHTRA PAINTS,WAGHOLI,,370,,,,,,,,,,,,,,
18629,MOHAN MOTORS,PUNE,,305,,,,,,,,,,,,,,
18630,ASHAVMEGH AUTO 9145419539,,,482,,,,,,,,,,,,,,
18631,NIKI MEDICAL AND GENERAL,SADASHIV NAGAR,,438,,,,,,,,,,,,,,
18632,GIRA METAL ,WAGHOLI,,370,,,,,,,,,,,,,,
18633,ABBAS MACHINARY,AKLUJ,,389,,,,,,,,,,,,,,
18634,SAI ARIHANT SALES AND CORPORATION,WAGHOLI,,370,,,,,,,,,,,,2,,
18635,SHRI BALAJI MRDICAL,SANGOLA,,390,,,,,,,,,,,,,,
18636,SAI ARIHANT GENERIC,WAGHOLI,,370,,,,,,,,,,,,,,
18637,NEW SONARAJ METAL AND CROCKERY,KARMALA,,402,,,,,,,,,,,,,,
18638,SHIV KRUPA KRISHI UDYOG,SANGOLA,,390,,,,,,,,,,,,,,
18639, VIRBAC ANIMAL HEALTH INDIA,WAGHOLI,,370,,,,,,,,,,,,,,
18640,AJIT MEDICALS,PHALTAN,,373,,,,,,,,,,,,,,
18641,FAIDERAL PAPER COMPANY,WAGHOLI,,370,,,,,,,,,,,,,,
18642,SAI WATER ,MALEGAON,,436,,,,,,,,,,,,,,
18643,VARDHAMAN MACHINERY,RASHIN,,406,,,,,,,,,,,,,,
18644,R K ENTERPRIESES,RASHIN,,406,,,,,,,,,,,,,,
18645,PRATHMESH HUB INDIA P.L,PUNE,,305,,,,,,,,,,,,,,
18646,NAVKAR PAINTS,DAUND,,410,,,,,,,,,,,,,,
18647,JAY GURUDIV FURNITURE 9970149333,KARJAT,,382,,,,,,,,,,,,,,
18648,BHARTI MEDICAL ,KEDGAON,,383,,,,,,,,,,,,,,
18649,CHARNAI HARDWARE 8087969511,LONI KALBHOR,,384,,,,,,,,,,,,,,
18650,SUMIT FIBER,,,374,,,,,,,,,,,,,,
18651,DR.NITESH CH RAY,KARMALA,,402,,,,,,,,,,,,,,
18652,BHARAT PAINTS C/O UJJNI DAM,INDAPUR,,2775,,,,,,,,,,,,,,
18653,SHREYASH BHAI,PUNE,,305,,,,,,,,,,,,,,
18654,SHRI DATTA TRADING 9730404047,,,372,,,,,,,,,,,,,,
18655,EMA LUBES,WAGHOLI,,370,,,,,,,,,,,,,,
18656,VAISHNAVI PLASTIC 9822749009,DAUND,,410,,,,,,,,,,,,,,
18657,VAIBHAV KRISHI KENDRA,SOLAPUR,,371,,,,,,,,,,,,,,
18658,JAI GUJARAT MAHARSHTRA ,WAGHOLI,,370,,,,,,,,,,,,,,
18659,SAMIR ELECTRICASL,PHLTAN,,373,,,,,,,,,,,,,,
18660,SALSON ,WAGHOLI,,370,,,,,,,,,,,,,,
18661,BHAVANI ELECTRICAL.,PHALTAN,,373,,,,,,,,,,,,,,
18662,F-MAKS DISTRIBUTORS,PHALTAN,,373,,,,,,,,,,,,,,
18663,SD,PUNE,0,305,9373975651,,,,,,,0.00,1,2020-06-26 18:30:59.720,0.00,1,2020-06-26 18:30:59.720,
18664,SAHYADRI ELECTRICALS,BARAMATI,,372,,,,,,,,,,,,,,
18665,SHRI SAMARTH AGRO IND,KASHTI,,434,,,,,,,,,,,,,,
18666,SUVIDHA METAL,SHRIGONDA,,400,,,,,,,,,,,,,,
18667,LORD DHANVANTARI PHARMA,PUNE,,305,,,,,,,,,,,,,,
18668,ARVIND CLOTH EMPORIUM,PHALTAN,,373,,,,,,,,,,,,,,
18669,BADGUJAR AND COMPANY,SOLAPUR,,371,,,,,,,,,,,,,,
18670,DR.R.K CHAJED,BARAMATI,,372,,,,,,,,,,,,,,
18671,LOTUS PLYWOOD AGENCY,WAGHOLI,,370,,,,,,,,,,,,,,
18672,G M WOODTEK,MOHOL,,483,,,,,,,,,,,,,,
18673,S M PART ,WAGHOLI,,370,,,,,,,,,,,,,,
18674,SHUBHANKAR PLYWOOD,SHRIGONDA,,400,,,,,,,,,,,,,,
18675,SHREYA AGRO AGENCIES,,,371,,,,,,,,,,,,,,
18676,SAGAR STEEL,PHALTAN,,373,,,,,,,,,,,,,,
18677,AYURVED SUMSHODHANALAYA P.L,PUNE,,305,,,,,,,,,,,,,,
18678,TRIMURTI TRADING CO 9850738577,BARAMATI,,372,,,,,,,,,,,,,,
18679,GURUDATTA PLYWOOD 8888783978,CHAUPHULA,,404,,,,,,,,,,,,,,
18680,SNEHADEEP MARKETING,WAGHOLI,,370,,,,,,,,,,,,,,
18681,SENIOR DIVISIONAL MANAGER,AKLUJ,,389,,,,,,,,,,,,,,
18682,GORURA AGRO INDUSTRIES PVT LTD,BARAMATI,,372,,,,,,,,,,,,,,
18683,MANE GENERAL STORES,TEMBHURNI,,378,,,,,,,,,,,,,,
18684,GANESH STEEL,PATAS,,405,,,,,,,,,,,,,,
18685,PRABHAT CYCLE,PHALTAN,,373,,,,,,,,,,,,,,
18686,SHRI DATTA AGENCIES,AKLUJ,,389,,,,,,,,,,,,,,
18687,MANGAL MEDICAL And GENERAL STORE,PATAS,0,405,,,,,,,,0.00,1,2021-03-01 17:12:00.100,0.00,1,2021-03-01 17:12:00.100,
18688,SAMRIDHHI MEDICAL ,KEDGAON,,383,,,,,,,,,,,,,,
18689,SHUBHAM EXPPOSE,INDAPUR,,381,,,,,,,,,,,,,,
18690,RUPALI MACHINERY,AKLUJ
,,389,,,,,,,,,,,,,,
18691,S S TRADERS,PATAS,,405,,,,,,,,,,,,,,
18692,SHRI NAGESHWAR HARDAWARE,PATAS
,,405,,,,,,,,,,,,,,
18693,ZEBION INFOTECH P.L,PUNE,,305,,,,,,,,,,,,,,
18694,SONIYA COMPUTER 9766500039,INDAPUR,,381,,,,,,,,,,,,,,
18695,SHIVAM AUTOMOBILES(U.KANCHAN),URULI KANCHAN,0,432,9765788501,,,,,,,0.00,1,,0.00,1,,
18696,RAJESH MOORS(PUNE),PUNE,,305,,,,,,,,,,,,,,
18697,DR.KISHOR GIRME C/O ATHARVRAJ MEDICAL,AKLUJ,,389,,,,,,,,,,,,,,
18698,UREKA ELECTRICALS,BARAMATI
,,372,,,,,,,,,,,,,,
18699,PANKAJ MUDRANALAY,PHALTAN,,373,,,,,,,,,,,,,,
18700,SHRAVANI MEDICALS,MOHAL,,396,,,,,,,,,,,,,,
18701,S M B TOOLS,PHALTAN,,373,,,,,,,,,,,,,,
18702,ARIHANT AUTO(BMT),BARAMATI,0,372,9028266000,,,,,,,0.00,1,2020-06-18 17:01:29.867,0.00,1,2020-06-18 17:01:29.867,
18703,RAJ ELECTRICALS,AKLUJ,,389,,,,,,,,,,,,,,
18704,SAI RAJ PAINTS,SHRIGONDA,,400,,,,,,,,,,,,,,
18705,GANESH TRADING C,PANDHARPUR,,394,,,,,,,,,,,,,,
18706,BARAMATI SAHAKARI SANGH MEDICAL,BARAMATI,,372,,,,,,,,,,,,,,
18707,MORYA COLLECTION,BARAMATI,,372,,,,,,,,,,,,,,
18708,JAGADAMB DISTRIBUTORS,PHALTAN,,373,,,,,,,,,,,,,,
18709,BBHATTAD AGENCIES,PANDHARPUR,,394,,,,,,,,,,,,,,
18710,SIDDHIVINAYAK PAINTS,BARAMATI,,372,,,,,,,,,,,,,,
18711,PHATATE AGRO AND SCALE AGENCY,SOLAPUR,,371,,,,,,,,,,,,,,
18712,BASAVESHWAR KRUSHI KENDRA,SOLAPUR,,371,,,,,,,,,,,,,,
18713,CHANDRIKA HOSPITAL,BHIGWAN,,388,,,,,,,,,,,,,,
18714,SHREE VITHHAL REXINE,PANDHARPUR,,394,,,,,,,,,,,,,,
18715,H M TRADERS,BARAMATI ,,372,,,,,,,,,,,,,,
18716,DASHARTH DATTATRYA THOMBARE,NATEPUTE,,392,,,,,,,,,,,,,,
18717,RPG LIFE SCIENCE (MTCL TRANSPORT),WAGHOLI,,370,,,,,,,,,,,,,,
18718,UTKARSH ENTERPRIES,BARAMATI,,372,,,,,,,,,,,,,,
18719,JAYRAM AUTO SPARES,CHOUFULLA,,571,,,,,,,,,,,,,,
18720,GOLD STAR DISEL,CHOUFULA,,571,,,,,,,,,,,,,,
18721,MR HUSSEN ,BARAMATI,,372,,,,,,,,,,,,,,
18722,MRS ZAINATH ,LONAND,,376,,,,,,,,,,,,,,
18723,DATTA ELECTRICALS,CHOUFULA,,571,,,,,,,,,,,,,,
18724,CERATEC TILES INDIA P.L,PUNE,,305,,,,,,,,,,,,,,
18725,VIKRAM KALOKE 9881594950,PHALTAN,,373,,,,,,,,,,,,,,
18726,SAIKRUPA MEDICAL STORES,MANGALWEDHA,0,393,,,,,,,,0.00,1,2020-06-22 15:14:55.703,0.00,1,2020-06-22 15:14:55.703,
18727,NAVJEEVAN MEDICAL STORES,BARAMATI ,,372,,,,,,,,,,,,,,
18728,SHANTI SEEDS AND PESTISIDES CO,PUNE,,305,,,,,,,,,,,,,,
18729,SHIVKAMALAI AGRI CLINIC,KARMALA,,402,,,,,,,,,,,,,,
18730,MAUALI AUTO,TEMBHURNI,,378,,,,,,,,,,,,,,
18731,ARIIHANT TRADERS,WAGHOLI


,,370,,,,,,,,,,,,,,
18732,INDRAJIT  AUTO SPARE,AKLUJ,,389,,,,,,,,,,,,,,
18733,ARIHANT  TRADERS,WAGHOLI



,,370,,,,,,,,,,,,,,
18734,ANDHARA CARGO MOVERS,PUNE,,305,,,,,,,,,,,,,,
18735,S.K TRADERS C/O GANDHI AUTOMOBILES,BARAMATI,,372,,,,,,,,,,,,,,
18736,B K TRDERS,WAGHOLI,,370,,,,,,,,,,,,,,
18737,BALAJI AUTO AGENCY(DAUND),DAUND,,410,,,,,,,,,,,,,,
18738,AMIT MEDICAL&amp;GEN STORES,AKLUJ,,389,,,,,,,,,,,,,,
18739,NEW DHARA FILTER HOUSE,PUNE,,305,,,,,,,,,,,,,,
18740,SOLAR ELECTRONICS,SOLAPUR,,371,,,,,,,,,,,,,,
18741,YASH BATTERY ,SHRIGONDA,,400,,,,,,,,,,,,,,
18742,SWAGAT  AUTOMOBILES,SHRIGONDA ,,400,,,,,,,,,,,,,,
18743,SIDHHESHWAR DRUG HOUSE,MANGALWEDHA,,624,,,,,,,,,,,,,,
18744,SANJAY BHAGWAT,,,440,,,,,,,,,,,,,,
18745,KRUSHIRAJ KISAN BHANDAR,,,435,,,,,,,,,,,,,,
18746,SHANKAR TEXTILE,PUNE,,305,,,,,,,,,,,,,,
18747,SOHEL COLLECTION,INDAPUR,,381,,,,,,,,,,,,,,
18748,AAYRA TRADERS,PUNE,,305,,,,,,,,,,,,,,
18749,NIMBALKAR PAINTS,,,413,,,,,,,,,,,,,,
18750,BARAMATI TALUKA SAHAKARI DUDH U.SANGH C/O NANDAN DAIRY,MALEGAON,,436,,,,,,,,,,,,,,
18751,KPALLY SALES C/O AJAY TYRES,,,372,,,,,,,,,,,,,,
18752,SUSHANT BAG AND CUSHIONS,NIMGAO KETKI,,435,,,,,,,,,,,,,,
18753,BAJAJ TEA CO.9028736975,SOLAPUR,,371,,,,,,,,,,,,,,
18754,GADE SIR 9421027316/9604304507,DAUND,,410,,,,,,,,,,,,,,
18755,SHIVALI  KALBHORE,MORGAON,,567,,,,,,,,,,,,,,
18756,MAHESH BHANDWALKAR,BARAMATI,,372,,,,,,,,,,,,,,
18757,MAHADEV SAU MILL,LONAND ,,376,,,,,,,,,,,,,,
18758,MAHALAMI DISTRIBUTORS,BARAMATI,,372,,,,,,,,,,,,,,
18759,MAHADEV KASHID(7028906174),INDAPUR,,381,,,,,,,,,,,,,,
18760,IRADIUM AUTOMOBILES P.L,PUNE,,305,,,,,,,,,,,,,,
18761,SHREENIVAS MARKETING,PUNE,0,305,9890980975,,,,,,,0.00,1,2020-12-21 16:30:52.300,0.00,1,2020-12-21 16:30:52.300,
18762,RAUT VARIETIES,PANDHARPUR,,394,,,,,,,,,,,,,,
18763,MADHU ELECTRICS&amp;TRADING CO.,WAGHOLI,,370,,,,,,,,,,,,,,
18764,LALITA ENTERPRISES(SOLAPUR),SOLAPUR,,371,,,,,,,,,,,,,,
18765,NANDAN DISTRIBUTORS,PANDHARPUR,,394,,,,,,,,,,,,,,
18766,ASHOK HARDWARE(MORAGON),MORAGON,,567,,,,,,,,,,,,,,
18767,VALEKAR ,BARAMATI,,372,,,,,,,,,,,,,,
18768,SURYA ELECTRICALS,DAUND,,410,,,,,,,,,,,,,,
18769,DAVI AUTO ELECTRICALS,KUNJIRWADI,,462,,,,,,,,,,,,,,
18770,BHARATI MEDICAL,KEDGAON,,383,,,,,,,,,,,,,,
18771,ARYA CARE,WAGHOLI,,370,,,,,,,,,,,,,,
18772,SANJAY REFRIGERATOR,WAGHOLI,,370,,,,,,,,,,,,,,
18773,SHREEJI,WAGHOLI,,370,,,,,,,,,,,,,,
18774,RAJASTHAN FURNITURE,TEMBURNI,,378,,,,,,,,,,,,,,
18775,ABHISHEK ELECTRICALS,TEMBHURMI,,378,,,,,,,,,,,,,,
18776,NAGESH ,WAGHOLI,,370,,,,,,,,,,,,,,
18777,MANGALMURTI ENTER 9923334002,KEDGAON,,383,,,,,,,,,,,,,,
18778,SANDIP ELECTRICALS,PANDHARPUR,,394,,,,,,,,,,,,,,
18779,JAY VIJAY MOTERS,BARAMATI,,372,,,,,,,,,,,,,,
18780,SANJAY 7796777575,MANGALWEDHA,,393,,,,,,,,,,,,,,
18781,K M KATARIA,KARMALA,,402,,,,,,,,,,,,,,
18782,SHRI GANESH PHARMA DISTRIBUTOR,BHIGWAN,,388,,,,,,,,,,,,,,
18783,SHREE SAI DISTRIBUTORS,BARAMATI,,372,,,,,,,,,,,,,,
18784,B.K AUTOMOBILES(PHALTAN),PHALTAN,,373,,,,,,,,,,,,,,
18785,MAHAVIR MEDICAL ,PHALTAN ,,610,,,,,,,,,,,,,,
18786,SAMARTH AUTO SALES AND SERVICE(KATEWADI),BARAMATI,0,490,9860635830,,,,,,,0.00,1,2020-07-10 16:27:55.867,0.00,1,2020-07-10 16:27:55.867,
18787,JAYWANT MEDICAL STORES,SOLAPUR,,371,,,,,,,,,,,,,,
18788,SHREE GANESH HP GAS,,,410,,,,,,,,,,,,,,
18789,RAJESH PAINT,,,371,,,,,,,,,,,,,,
18790,OMKAR TAWARE,BARAMATI,,372,,,,,,,,,,,,,,
18791,RIAZ LIGHT HOUSE,,,395,,,,,,,,,,,,,,
18792,KARMALA MACHINERY,,,402,,,,,,,,,,,,,,
18793,VITHHAL CORPORATION,MHAISAGAON,,581,,,,,,,,,,,,,,
18794,SK ENTERPRISES 8087556137,KARMALA,,402,,,,,,,,,,,,,,
18795,SACHIN AUTOMOBILES(PHALTAN),PHALTAN,,373,,,,,,,,,,,,,,
18796,DOMBE KAKA SWEETS AND BEKERY,BARAMATI,,372,,,,,,,,,,,,,,
18797,PRAKASH DISTRIBUTOR,PUNE,,305,,,,,,,,,,,,,,
18798,SHAH HOME DECOR,AKLUJ,,389,,,,,,,,,,,,,,
18799,ANIKIT R.SHINDE,PUNE,,305,,,,,,,,,,,,,,
18800,SHREE L P MULE PLYWOOD GLASS,PANDHARPUR,,394,,,,,,,,,,,,,,
18801,SAIRAJ ELECTRICALS&amp;ENTERPRISES,NIRA,,377,,,,,,,,,,,,,,
18802,DATTATRYA LAWAND,AKLUJ,,389,,,,,,,,,,,,,,
18803,CHANDRESHWAR DHONE 8888051991,BARAMATI,,372,,,,,,,,,,,,,,
18804,RAJESH GENERAL STORES,BARAMATI,,372,,,,,,,,,,,,,,
18805,SANJOG GENERAL STORES,NIMGAO,,435,,,,,,,,,,,,,,
18806,768,PHALTAN ,,373,,,,,,,,,,,,,,
18807,ASHTAVINAYAK PHARMACEUTICAL,URULI DEVACHI,,475,,,,,,,,,,,,,,
18808,OM TAT SAT ENTERPRISES,AKLUJ,,389,,,,,,,,,,,,,,
18809,DILIP ELECTRICAL,LASURNE,,385,,,,,,,,,,,,,,
18810,RAHUL CRANE SERVICE,PANDHARPUR,,394,,,,,,,,,,,,,,
18811,MAHALAXMI MEDICAL(BHIGWAN),BHIGWAN,,388,,,,,,,,,,,,,,
18812,TANISH IMPEX,PUNE,,305,,,,,,,,,,,,,,
18813,CLASSIC PLY,KARJAT,,382,,,,,,,,,,,,,,
18814,PRADHUMNKUMAR M.VORA,,,377,,,,,,,,,,,,,,
18815,JAPFA COMFEED INDIA PVT LTD,CHAUPHULA,,404,,,,,,,,,,,,,,
18816,PRIYANKA SALES,,,371,,,,,,,,,,,,,,
18817,SHRIKANT HANUMANT MANE,,,2693,,,,,,,,,,,,,,
18818,MAULI AUTOMOBILES(SANGOLA),SANGOLA,,390,,,,,,,,,,,,,,
18819,KANDHARI MOTORS,PUNE,0,305,9890090979,,,,,,,0.00,1,2020-06-23 11:41:37.783,0.00,1,2020-06-23 11:41:37.783,
18820,POONA SHOKBSAR 9970999783,,,392,,,,,,,,,,,,,,
18821,MASCOAT PAINTS INDUSTRIES,PUNE,,305,,,,,,,,,,,,,,
18822,SAMARTH MECANICAL WORKS,PUNE,,305,,,,,,,,,,,,,,
18823,KARTAVYA PURTI AGRO CHEM(BMT),BARAMATI,,372,,,,,,,,,,,,,,
18824,SUREKHA VASUDEV SHIRSAT,INDAPUR,,381,,,,,,,,,,,,,,
18825,FARANDE AUTO,PUNE,,305,,,,,,,,,,,,,,
18826,HARI OM PLASTIC,PUNE,,305,,,,,,,,,,,,,,
18827,ANKUSH RAMSINGH BAICE,AKLUJ,,389,,,,,,,,,,,,,,
18828,MEDI X PHARMA,WAGHOLI,,370,,,,,,,,,,,,,,
18829,M/S . P .RAMANLAL AND SONS,WAGHOLI,0,370,,,,,,,,0.00,1,2020-09-11 16:25:15.220,0.00,1,2020-09-11 16:25:15.220,
18830,AB ENTERPRISES,PUNE,,305,,,,,,,,,,,,,,
18831,MOMIN 9420929209,SOLAPUR,,371,,,,,,,,,,,,,,
18832,UNIVERSAL TOOLS,PUNE,0,305,9850418506,,,,,,,0.00,1,2020-08-03 16:55:16.117,0.00,1,2020-08-03 16:55:16.117,
18833,AAISAHEB FURNITURE,RASHIN,,406,,,,,,,,,,,,,,
18834,GANESH FURNITURE,RASHIN,0,406,9421332611,,,,,,,0.00,1,2020-08-03 16:55:42.107,0.00,1,2020-08-03 16:55:42.107,
18835,SAI FURNITURE,RASHIN,,406,,,,,,,,,,,,,,
18836,DHANSHRI HONDA .,MANGALWEDHA,0,393,,,,,,,,0.00,1,2022-08-18 13:40:00.720,0.00,1,2022-08-18 13:40:00.720,
18837,AAUSH AUTOMOBILES,LONAND,,376,,,,,,,,,,,,,,
18838,GANRAJ MEDICAL 9975456569,NIMGAON,,435,,,,,,,,,,,,,,
18839,SAI SPORTS (KARJAT),KARJAT,,382,,,,,,,,,,,,,,
18840,HAMJA HARDWARE,PUNE,,305,,,,,,,,,,,,,,
18841,AMEET HARDWARE,SANGOLA,,390,,,,,,,,,,,,,,
18842,HAMZA HARDWARE 9921015227,PUNE,,305,,,,,,,,,,,,,,
18843,BOMBAY SAIFEE STORES 9890868551,SOLAPUR,,371,,,,,,,,,,,,,,
18844,SHARDA HARDWARE 9423065575,SANGOLA,,390,,,,,,,,,,,,,,
18845,SHRUSTI PLY 9923326397,JUNONI,,407,,,,,,,,,,,,,,
18846,POURNIMA AUTOMOBILE ,TEMBHURNI ,,378,,,,,,,,,,,,,,
18847,MORYA CUSHIONS,KURDUWADI,,497,,,,,,,,,,,,,,
18848,REAL LAMINATES,PUNE,0,305,9822439981,,,,,,,0.00,1,2020-07-13 15:03:38.323,0.00,1,2020-07-13 15:03:38.323,
18849,VETINA HEALTH CARE LLP ,WAGHOLI,,370,,,,,,,,,,,,,,
18850,SAGAR DHAPTE,BARAMATI,,372,,,,,,,,,,,,,,
18851,KUMAR MANE,PUNE,,305,,,,,,,,,,,,,,
18852,NAGNATH WAGHMODE 9922180181,,,396,,,,,,,,,,,,,,
18853,SUYASH SALES CORPORATION,BARAMATI,,372,,,,,,,,,,,,,,
18854,BABA AUTO GAREGE AND SER,AKLUJ,,389,,,,,,,,,,,,,,
18855,SOFT AID ENTERPRISES,PHALTAN,,373,,,,,,,,,,,,,,
18856,OM SAI SALES(SOLAPUR,SOLAPUR,,371,,,,,,,,,,,,,,
18857,SATYAM HARDWARE,SOLAPUR,,371,,,,,,,,,,,,,,
18858,VIJAY MEDICAL(AKLUJ),AKLUJ,,389,,,,,,,,,,,,,,
18859,MANGESH SAWANT 9834859577,MANGALWEDHA,,393,,,,,,,,,,,,,,
18860,SNEHAL MEHTA,PHALTAN,,373,,,,,,,,,,,,,,
18861,URMILA PACKTECH PVT LTD,WAGHOLI,,370,,,,,,,,,,,,,,
18862,VASTAD PEDHEWALE (PANDHARPUR),PANDHARPUR,0,394,9860254090,,,,,,,0.00,1,2021-10-09 17:10:37.733,0.00,1,2021-10-09 17:10:37.733,
18863,MILESTONE BICYCLES,PUNE,,305,,,,,,,,,,,,,,
18864,SATISH SALES CORPORATION(PHALTAN),PHALTAN,,373,,,,,,,,,,,,,,
18865,RAJESH SHAH,KARKAMBH,,428,,,,,,,,,,,,,,
18866,AJANTHA PAINTS AND HARDWARE,BARAMATI,,372,,,,,,,,,,,,,,
18867,SHRI PANDURANG AUTOMOBILES,SANGOLA,,390,,,,,,,,,,,,,,
18868,PRINTER CAR CENTER,INDAPUR,,381,,,,,,,,,,,,,,
18869,KEDAR INDUSTRIES,BARAMATI,,372,,,,,,,,,,,,,,
18870,NAGNATH GLASS&amp;DOORS,JEHUR,,2781,,,,,,,,,,,,,,
18871,MANGILAL AND COMPANY,PUNE,,305,,,,,,,,,,,,,,
18872,MAHAVIR TRADERS(SOLAPUR,SOLAPUR,,371,,,,,,,,,,,,,,
18873,MANTHAN BOOK DEPOT,SANGOLA,,390,,,,,,,,,,,,,,
18874,SHRI NANA K 7020915550,PANDHARPUR,,394,,,,,,,,,,,,,,
18875,SK PAINTS AND HARDWARE,BARAMATI,,372,,,,,,,,,,,,,,
18876,JAI TRAILORS C/O VISHAL CHAVAN,SOLAPUR,,371,,,,,,,,,,,,,,
18877,ASHOK TYRE,PUNE,,305,,,,,,,,,,,,,,
18878,MAHAVIR AGENCIES(SOLAPUR),SOLAPUR,,371,,,,,,,,,,,,,,
18879,MAULI KRUSHI SEVA KENDRA,PUNE,,305,,,,,,,,,,,,,,
18880,K K PHARMA ,WAGHOLI,,370,,,,,,,,,,,,,,
18881,BARAMATI SURGICAL And GENERICS.,BARAMATI,0,372,,,,,,,,0.00,1,2021-05-15 18:00:08.770,0.00,1,2021-05-15 18:00:08.770,
18882,SOMANATH SUBHASH MISAL,AKLUJ,,389,,,,,,,,,,,,,,
18883,MAULI AUTOMOBILES(KARKAMBH),KARKAMBH,,428,,,,,,,,,,,,,,
18884,SHRI SAMARTH ENT,SOLAPUR,,371,,,,,,,,,,,,,,
18885,SALMAN SHAIKH,NATEPUTE,,392,,,,,,,,,,,,,,
18886,NAVJEEVAN MEDICAL.STORE ,BARAMATI,,372,,,,,,,,,,,,,,
18887,S.V TRADING(BMT),BARAMATI,,372,,,,,,,,,,,,,,
18888,RAJ HARDWARE(PUNE),PUNE,,305,,,,,,,,,,,,,,
18889,MHADEKAR MACHINERY,MODNIMB,,395,,,,,,,,,,,,,,
18890,SADGURU FURNITURE 9309838048,RASHIN,,406,,,,,,,,,,,,,,
18891,AMIT AUTOMOBILES,AKLUJ,,389,,,,,,,,,,,,,,
18892,SIDDHIVINAYAK TRADING,PUNE,,305,,,,,,,,,,,,,,
18893,VAIBHAV HADWARE 9881535079,PANDHARPUR,,394,,,,,,,,,,,,,,
18894,B.S KAWATHE 9325366638,MOHAL,,396,,,,,,,,,,,,,,
18895,SHRI SAMRTH MEDICAL,YAVAT ,,387,,,,,,,,,,,,,,
18896,SHREE AUTOMOBILES(INDAPUR),INDAPUR,,381,,,,,,,,,,,,,,
18897,SUPAR FURNICHR,,,378,,,,,,,,,,,,,,
18898,MAULI AUTO ,TEBHURNI,,378,,,,,,,,,,,,,,
18899,KALAN VASANT CHANDANSHIVE,AKLUJ ,,389,,,,,,,,,,,,,,
18900,SUYOG AUTO CENTER,MANGALWEDHA ,,624,,,,,,,,,,,,,,
18901,AKANSHA MACHINERY,PANDHARPUR,,394,,,,,,,,,,,,,,
18902,AJAY ELECTRICALS ,Sangola,,390,,,,,,,,,,,,,,
18903,VAISHNAVI AGENCY,PHALTAN,,373,,,,,,,,,,,,,,
18904,SANJAY MEDICO,MAHUD,,443,,,,,,,,,,,,,,
18905,SHREEHARI DRUG STORE,URULI KANCHAN,,432,,,,,,,,,,,,,,
18906,NAVARATNA SANITARY,AKLUJ,,389,,,,,,,,,,,,,,
18907,KIRAN GADEKAR,MANGALWEDHA,,393,,,,,,,,,,,,,,
18908,MILIND KANTILAL SHAH,PHALTAN,,373,,,,,,,,,,,,,,
18909,DHAN MANJUSHREE ,JEJURI,,375,,,,,,,,,,,,,,
18910,GORE HOSPITAL,INDAPUR,,381,,,,,,,,,,,,,,
18911,SHRI RAM TYRE HOUSE,BARAMATI,,372,,,,,,,,,,,,,,
18912,SANSAR SHOBHA,SHRIGONDA,,2777,,,,,,,,,,,,,,
18913,SHIVRAJ COLLECTION,RASHIN,,406,,,,,,,,,,,,,,
18914,RAYABA  SALAVE,BARAMATI,,372,,,,,,,,,,,,,,
18915,MAHALAXMI ENTERPRISES(PANDHARPUR),PANDHARPUR,0,394,9960942094,,,,,,,0.00,1,2020-06-27 16:25:46.393,0.00,1,2020-06-27 16:25:46.393,
18916,V.S ENTERPRISES 9561886700,SANGOLA,,390,,,,,,,,,,,,,,
18917,GANGADHAR HANMANT HADSANGE,SOLAPUR,,371,,,,,,,,,,,,,,
18918,MAHALAXMI  ELECTRICAL,NIRA ,,377,,,,,,,,,,,,,,
18919,REALTEK COMPUTER,DAUND,,410,,,,,,,,,,,,,,
18920,SAMRAT TILES,LONAND,,376,,,,,,,,,,,,,,
18921,GITA AUTO,PHALTAN,,373,,,,,,,,,,,,,,
18922,DIPAK SALES AGENCY,PUNE,,305,,,,,,,,,,,,,,
18923,HEMANT BHOSALE 9175086767,PUNE,,305,,,,,,,,,,,,,,
18924,ANTUSH DAGADE 9552919832,DAUND,,410,,,,,,,,,,,,,,
18925,EMA  LUBES,WAGHOLI,,370,,,,,,,,,,,,,,
18926,SWAMI LILASHAHA,WAGHOLI,,370,,,,,,,,,,,,,,
18927,PANDURANG AUTOMOTIVE(PANDHARPUR),PANDHARPUR,,394,,,,,,,,,,,,,,
18928,SAMEER ELECTRICALS,PHALTAN,,373,,,,,,,,,,,,,,
18929,SHANTAI MEDICAL AGENCY(PAWAR MEDICAL),KARJAT,,382,,,,,,,,,,,,,,
18930,BHOITE HARDWARE(B.NAGAR),BHAWANI NAGAR,,413,,,,,,,,,,,,,,
18931,SHREE GANESH AGENCY(MAHUD),MAHUD,,443,,,,,,,,,,,,,,
18932,SAGAR GAWADE 9446229333,BARAMATI,,372,,,,,,,,,,,,,,
18933,JAYSHRI ENTERPRISES,MALEGAON,,436,,,,,,,,,,,,,,
18934,MORYA PET SHOP,PHALTAN,,373,,,,,,,,,,,,,,
